m=,100
n=,100
dx=,195.48826902559387,m
dy=,120.09052077612164,m
upper left=,"(-85.84612, 38.29354)"
lower right=,"(-85.61988000000001, 38.18446)"
k,i,j,center_x,center_y
8805,89,5,-85.64788000000001,38.28868
8806,89,6,-85.64788000000001,38.2876
8807,89,7,-85.64788000000001,38.286519999999996
8808,89,8,-85.64788000000001,38.28544
8809,89,9,-85.64788000000001,38.28436
8810,89,10,-85.64788000000001,38.28328
8811,89,11,-85.64788000000001,38.2822
8812,89,12,-85.64788000000001,38.28112
8813,89,13,-85.64788000000001,38.28004
8814,89,14,-85.64788000000001,38.27896
8815,89,15,-85.64788000000001,38.277879999999996
8816,89,16,-85.64788000000001,38.2768
8817,89,17,-85.64788000000001,38.27572
8818,89,18,-85.64788000000001,38.27464
8819,89,19,-85.64788000000001,38.27356
8820,89,20,-85.64788000000001,38.27248
8821,89,21,-85.64788000000001,38.2714
8822,89,22,-85.64788000000001,38.27032
8823,89,23,-85.64788000000001,38.269239999999996
8824,89,24,-85.64788000000001,38.26816
8825,89,25,-85.64788000000001,38.26708
8826,89,26,-85.64788000000001,38.266
8827,89,27,-85.64788000000001,38.264920000000004
8828,89,28,-85.64788000000001,38.26384
8829,89,29,-85.64788000000001,38.26276
8830,89,30,-85.64788000000001,38.26168
8831,89,31,-85.64788000000001,38.2606
8832,89,32,-85.64788000000001,38.25952
8833,89,33,-85.64788000000001,38.25844
8834,89,34,-85.64788000000001,38.25736
8835,89,35,-85.64788000000001,38.256280000000004
8836,89,36,-85.64788000000001,38.2552
8837,89,37,-85.64788000000001,38.25412
8838,89,38,-85.64788000000001,38.25304
8839,89,39,-85.64788000000001,38.25196
8840,89,40,-85.64788000000001,38.25088
8841,89,41,-85.64788000000001,38.2498
8842,89,42,-85.64788000000001,38.24872
8843,89,43,-85.64788000000001,38.247640000000004
8844,89,44,-85.64788000000001,38.24656
8845,89,45,-85.64788000000001,38.24548
8846,89,46,-85.64788000000001,38.2444
8847,89,47,-85.64788000000001,38.24332
8848,89,48,-85.64788000000001,38.24224
8849,89,49,-85.64788000000001,38.24116
8850,89,50,-85.64788000000001,38.24008
8851,89,51,-85.64788000000001,38.239000000000004
8852,89,52,-85.64788000000001,38.23792
8853,89,53,-85.64788000000001,38.23684
8854,89,54,-85.64788000000001,38.23576
8855,89,55,-85.64788000000001,38.23468
8856,89,56,-85.64788000000001,38.2336
8857,89,57,-85.64788000000001,38.23252
8858,89,58,-85.64788000000001,38.23144
8859,89,59,-85.64788000000001,38.230360000000005
8860,89,60,-85.64788000000001,38.22928
8861,89,61,-85.64788000000001,38.2282
8862,89,62,-85.64788000000001,38.22712
8863,89,63,-85.64788000000001,38.22604
8864,89,64,-85.64788000000001,38.22496
8865,89,65,-85.64788000000001,38.22388
8866,89,66,-85.64788000000001,38.2228
8867,89,67,-85.64788000000001,38.221720000000005
8868,89,68,-85.64788000000001,38.22064
8869,89,69,-85.64788000000001,38.21956
8870,89,70,-85.64788000000001,38.21848
8871,89,71,-85.64788000000001,38.2174
8872,89,72,-85.64788000000001,38.21632
8873,89,73,-85.64788000000001,38.21524
8874,89,74,-85.64788000000001,38.21416
8875,89,75,-85.64788000000001,38.213080000000005
8876,89,76,-85.64788000000001,38.212
8877,89,77,-85.64788000000001,38.21092
8878,89,78,-85.64788000000001,38.20984
8879,89,79,-85.64788000000001,38.20876
8880,89,80,-85.64788000000001,38.20768
8881,89,81,-85.64788000000001,38.2066
8882,89,82,-85.64788000000001,38.20552
8883,89,83,-85.64788000000001,38.204440000000005
8884,89,84,-85.64788000000001,38.20336
8885,89,85,-85.64788000000001,38.20228
8886,89,86,-85.64788000000001,38.2012
8887,89,87,-85.64788000000001,38.20012
8888,89,88,-85.64788000000001,38.199040000000004
8889,89,89,-85.64788000000001,38.19796
8890,89,90,-85.64788000000001,38.19688
8891,89,91,-85.64788000000001,38.195800000000006
8892,89,92,-85.64788000000001,38.194720000000004
8893,89,93,-85.64788000000001,38.19364
8894,89,94,-85.64788000000001,38.19256
8895,89,95,-85.64788000000001,38.19148
8896,89,96,-85.64788000000001,38.190400000000004
8897,89,97,-85.64788000000001,38.18932
8898,89,98,-85.64788000000001,38.18824
8899,89,99,-85.64788000000001,38.187160000000006
8900,89,100,-85.64788000000001,38.186080000000004
8901,90,1,-85.64564000000001,38.293
8902,90,2,-85.64564000000001,38.29192
8903,90,3,-85.64564000000001,38.29084
8904,90,4,-85.64564000000001,38.28976
8905,90,5,-85.64564000000001,38.28868
8906,90,6,-85.64564000000001,38.2876
8907,90,7,-85.64564000000001,38.286519999999996
8908,90,8,-85.64564000000001,38.28544
8909,90,9,-85.64564000000001,38.28436
8910,90,10,-85.64564000000001,38.28328
8911,90,11,-85.64564000000001,38.2822
8912,90,12,-85.64564000000001,38.28112
8913,90,13,-85.64564000000001,38.28004
8914,90,14,-85.64564000000001,38.27896
8915,90,15,-85.64564000000001,38.277879999999996
8916,90,16,-85.64564000000001,38.2768
8917,90,17,-85.64564000000001,38.27572
8918,90,18,-85.64564000000001,38.27464
8919,90,19,-85.64564000000001,38.27356
8920,90,20,-85.64564000000001,38.27248
8921,90,21,-85.64564000000001,38.2714
8922,90,22,-85.64564000000001,38.27032
8923,90,23,-85.64564000000001,38.269239999999996
8924,90,24,-85.64564000000001,38.26816
8925,90,25,-85.64564000000001,38.26708
8926,90,26,-85.64564000000001,38.266
8927,90,27,-85.64564000000001,38.264920000000004
8928,90,28,-85.64564000000001,38.26384
8929,90,29,-85.64564000000001,38.26276
8930,90,30,-85.64564000000001,38.26168
8931,90,31,-85.64564000000001,38.2606
8932,90,32,-85.64564000000001,38.25952
8933,90,33,-85.64564000000001,38.25844
8934,90,34,-85.64564000000001,38.25736
8935,90,35,-85.64564000000001,38.256280000000004
8936,90,36,-85.64564000000001,38.2552
8937,90,37,-85.64564000000001,38.25412
8938,90,38,-85.64564000000001,38.25304
8939,90,39,-85.64564000000001,38.25196
8940,90,40,-85.64564000000001,38.25088
8941,90,41,-85.64564000000001,38.2498
8942,90,42,-85.64564000000001,38.24872
8943,90,43,-85.64564000000001,38.247640000000004
8944,90,44,-85.64564000000001,38.24656
8945,90,45,-85.64564000000001,38.24548
8946,90,46,-85.64564000000001,38.2444
8947,90,47,-85.64564000000001,38.24332
8948,90,48,-85.64564000000001,38.24224
8949,90,49,-85.64564000000001,38.24116
8950,90,50,-85.64564000000001,38.24008
8951,90,51,-85.64564000000001,38.239000000000004
8952,90,52,-85.64564000000001,38.23792
8953,90,53,-85.64564000000001,38.23684
8954,90,54,-85.64564000000001,38.23576
8955,90,55,-85.64564000000001,38.23468
8956,90,56,-85.64564000000001,38.2336
8957,90,57,-85.64564000000001,38.23252
8958,90,58,-85.64564000000001,38.23144
8959,90,59,-85.64564000000001,38.230360000000005
8960,90,60,-85.64564000000001,38.22928
8961,90,61,-85.64564000000001,38.2282
8962,90,62,-85.64564000000001,38.22712
8963,90,63,-85.64564000000001,38.22604
8964,90,64,-85.64564000000001,38.22496
8965,90,65,-85.64564000000001,38.22388
8966,90,66,-85.64564000000001,38.2228
8967,90,67,-85.64564000000001,38.221720000000005
8968,90,68,-85.64564000000001,38.22064
8969,90,69,-85.64564000000001,38.21956
8970,90,70,-85.64564000000001,38.21848
8971,90,71,-85.64564000000001,38.2174
8972,90,72,-85.64564000000001,38.21632
8973,90,73,-85.64564000000001,38.21524
8974,90,74,-85.64564000000001,38.21416
8975,90,75,-85.64564000000001,38.213080000000005
8976,90,76,-85.64564000000001,38.212
8977,90,77,-85.64564000000001,38.21092
8978,90,78,-85.64564000000001,38.20984
8979,90,79,-85.64564000000001,38.20876
8980,90,80,-85.64564000000001,38.20768
8981,90,81,-85.64564000000001,38.2066
8982,90,82,-85.64564000000001,38.20552
8983,90,83,-85.64564000000001,38.204440000000005
8984,90,84,-85.64564000000001,38.20336
8985,90,85,-85.64564000000001,38.20228
8986,90,86,-85.64564000000001,38.2012
8987,90,87,-85.64564000000001,38.20012
8988,90,88,-85.64564000000001,38.199040000000004
8989,90,89,-85.64564000000001,38.19796
8990,90,90,-85.64564000000001,38.19688
8991,90,91,-85.64564000000001,38.195800000000006
8992,90,92,-85.64564000000001,38.194720000000004
8993,90,93,-85.64564000000001,38.19364
8994,90,94,-85.64564000000001,38.19256
8995,90,95,-85.64564000000001,38.19148
8996,90,96,-85.64564000000001,38.190400000000004
8997,90,97,-85.64564000000001,38.18932
8998,90,98,-85.64564000000001,38.18824
8999,90,99,-85.64564000000001,38.187160000000006
9000,90,100,-85.64564000000001,38.186080000000004
9001,91,1,-85.64340000000001,38.293
9002,91,2,-85.64340000000001,38.29192
9003,91,3,-85.64340000000001,38.29084
9004,91,4,-85.64340000000001,38.28976
9005,91,5,-85.64340000000001,38.28868
9006,91,6,-85.64340000000001,38.2876
9007,91,7,-85.64340000000001,38.286519999999996
9008,91,8,-85.64340000000001,38.28544
9009,91,9,-85.64340000000001,38.28436
9010,91,10,-85.64340000000001,38.28328
9011,91,11,-85.64340000000001,38.2822
9012,91,12,-85.64340000000001,38.28112
9013,91,13,-85.64340000000001,38.28004
9014,91,14,-85.64340000000001,38.27896
9015,91,15,-85.64340000000001,38.277879999999996
9016,91,16,-85.64340000000001,38.2768
9017,91,17,-85.64340000000001,38.27572
9018,91,18,-85.64340000000001,38.27464
9019,91,19,-85.64340000000001,38.27356
9020,91,20,-85.64340000000001,38.27248
9021,91,21,-85.64340000000001,38.2714
9022,91,22,-85.64340000000001,38.27032
9023,91,23,-85.64340000000001,38.269239999999996
9024,91,24,-85.64340000000001,38.26816
9025,91,25,-85.64340000000001,38.26708
9026,91,26,-85.64340000000001,38.266
9027,91,27,-85.64340000000001,38.264920000000004
9028,91,28,-85.64340000000001,38.26384
9029,91,29,-85.64340000000001,38.26276
9030,91,30,-85.64340000000001,38.26168
9031,91,31,-85.64340000000001,38.2606
9032,91,32,-85.64340000000001,38.25952
9033,91,33,-85.64340000000001,38.25844
9034,91,34,-85.64340000000001,38.25736
9035,91,35,-85.64340000000001,38.256280000000004
9036,91,36,-85.64340000000001,38.2552
9037,91,37,-85.64340000000001,38.25412
9038,91,38,-85.64340000000001,38.25304
9039,91,39,-85.64340000000001,38.25196
9040,91,40,-85.64340000000001,38.25088
9041,91,41,-85.64340000000001,38.2498
9042,91,42,-85.64340000000001,38.24872
9043,91,43,-85.64340000000001,38.247640000000004
9044,91,44,-85.64340000000001,38.24656
9045,91,45,-85.64340000000001,38.24548
9046,91,46,-85.64340000000001,38.2444
9047,91,47,-85.64340000000001,38.24332
9048,91,48,-85.64340000000001,38.24224
9049,91,49,-85.64340000000001,38.24116
9050,91,50,-85.64340000000001,38.24008
9051,91,51,-85.64340000000001,38.239000000000004
9052,91,52,-85.64340000000001,38.23792
9053,91,53,-85.64340000000001,38.23684
9054,91,54,-85.64340000000001,38.23576
9055,91,55,-85.64340000000001,38.23468
9056,91,56,-85.64340000000001,38.2336
9057,91,57,-85.64340000000001,38.23252
9058,91,58,-85.64340000000001,38.23144
9059,91,59,-85.64340000000001,38.230360000000005
9060,91,60,-85.64340000000001,38.22928
9061,91,61,-85.64340000000001,38.2282
9062,91,62,-85.64340000000001,38.22712
9063,91,63,-85.64340000000001,38.22604
9064,91,64,-85.64340000000001,38.22496
9065,91,65,-85.64340000000001,38.22388
9066,91,66,-85.64340000000001,38.2228
9067,91,67,-85.64340000000001,38.221720000000005
9068,91,68,-85.64340000000001,38.22064
9069,91,69,-85.64340000000001,38.21956
9070,91,70,-85.64340000000001,38.21848
9071,91,71,-85.64340000000001,38.2174
9072,91,72,-85.64340000000001,38.21632
9073,91,73,-85.64340000000001,38.21524
9074,91,74,-85.64340000000001,38.21416
9075,91,75,-85.64340000000001,38.213080000000005
9076,91,76,-85.64340000000001,38.212
9077,91,77,-85.64340000000001,38.21092
9078,91,78,-85.64340000000001,38.20984
9079,91,79,-85.64340000000001,38.20876
9080,91,80,-85.64340000000001,38.20768
9081,91,81,-85.64340000000001,38.2066
9082,91,82,-85.64340000000001,38.20552
9083,91,83,-85.64340000000001,38.204440000000005
9084,91,84,-85.64340000000001,38.20336
9085,91,85,-85.64340000000001,38.20228
9086,91,86,-85.64340000000001,38.2012
9087,91,87,-85.64340000000001,38.20012
9088,91,88,-85.64340000000001,38.199040000000004
9089,91,89,-85.64340000000001,38.19796
9090,91,90,-85.64340000000001,38.19688
9091,91,91,-85.64340000000001,38.195800000000006
9092,91,92,-85.64340000000001,38.194720000000004
9093,91,93,-85.64340000000001,38.19364
9094,91,94,-85.64340000000001,38.19256
9095,91,95,-85.64340000000001,38.19148
9096,91,96,-85.64340000000001,38.190400000000004
9097,91,97,-85.64340000000001,38.18932
9098,91,98,-85.64340000000001,38.18824
9099,91,99,-85.64340000000001,38.187160000000006
9100,91,100,-85.64340000000001,38.186080000000004
9101,92,1,-85.64116000000001,38.293
9102,92,2,-85.64116000000001,38.29192
9103,92,3,-85.64116000000001,38.29084
9104,92,4,-85.64116000000001,38.28976
9105,92,5,-85.64116000000001,38.28868
9106,92,6,-85.64116000000001,38.2876
9107,92,7,-85.64116000000001,38.286519999999996
9108,92,8,-85.64116000000001,38.28544
9109,92,9,-85.64116000000001,38.28436
9110,92,10,-85.64116000000001,38.28328
9111,92,11,-85.64116000000001,38.2822
9112,92,12,-85.64116000000001,38.28112
9113,92,13,-85.64116000000001,38.28004
9114,92,14,-85.64116000000001,38.27896
9115,92,15,-85.64116000000001,38.277879999999996
9116,92,16,-85.64116000000001,38.2768
9117,92,17,-85.64116000000001,38.27572
9118,92,18,-85.64116000000001,38.27464
9119,92,19,-85.64116000000001,38.27356
9120,92,20,-85.64116000000001,38.27248
9121,92,21,-85.64116000000001,38.2714
9122,92,22,-85.64116000000001,38.27032
9123,92,23,-85.64116000000001,38.269239999999996
9124,92,24,-85.64116000000001,38.26816
9125,92,25,-85.64116000000001,38.26708
9126,92,26,-85.64116000000001,38.266
9127,92,27,-85.64116000000001,38.264920000000004
9128,92,28,-85.64116000000001,38.26384
9129,92,29,-85.64116000000001,38.26276
9130,92,30,-85.64116000000001,38.26168
9131,92,31,-85.64116000000001,38.2606
9132,92,32,-85.64116000000001,38.25952
9133,92,33,-85.64116000000001,38.25844
9134,92,34,-85.64116000000001,38.25736
9135,92,35,-85.64116000000001,38.256280000000004
9136,92,36,-85.64116000000001,38.2552
9137,92,37,-85.64116000000001,38.25412
9138,92,38,-85.64116000000001,38.25304
9139,92,39,-85.64116000000001,38.25196
9140,92,40,-85.64116000000001,38.25088
9141,92,41,-85.64116000000001,38.2498
9142,92,42,-85.64116000000001,38.24872
9143,92,43,-85.64116000000001,38.247640000000004
9144,92,44,-85.64116000000001,38.24656
9145,92,45,-85.64116000000001,38.24548
9146,92,46,-85.64116000000001,38.2444
9147,92,47,-85.64116000000001,38.24332
9148,92,48,-85.64116000000001,38.24224
9149,92,49,-85.64116000000001,38.24116
9150,92,50,-85.64116000000001,38.24008
9151,92,51,-85.64116000000001,38.239000000000004
9152,92,52,-85.64116000000001,38.23792
9153,92,53,-85.64116000000001,38.23684
9154,92,54,-85.64116000000001,38.23576
9155,92,55,-85.64116000000001,38.23468
9156,92,56,-85.64116000000001,38.2336
9157,92,57,-85.64116000000001,38.23252
9158,92,58,-85.64116000000001,38.23144
9159,92,59,-85.64116000000001,38.230360000000005
9160,92,60,-85.64116000000001,38.22928
9161,92,61,-85.64116000000001,38.2282
9162,92,62,-85.64116000000001,38.22712
9163,92,63,-85.64116000000001,38.22604
9164,92,64,-85.64116000000001,38.22496
9165,92,65,-85.64116000000001,38.22388
9166,92,66,-85.64116000000001,38.2228
9167,92,67,-85.64116000000001,38.221720000000005
9168,92,68,-85.64116000000001,38.22064
9169,92,69,-85.64116000000001,38.21956
9170,92,70,-85.64116000000001,38.21848
9171,92,71,-85.64116000000001,38.2174
9172,92,72,-85.64116000000001,38.21632
9173,92,73,-85.64116000000001,38.21524
9174,92,74,-85.64116000000001,38.21416
9175,92,75,-85.64116000000001,38.213080000000005
9176,92,76,-85.64116000000001,38.212
9177,92,77,-85.64116000000001,38.21092
9178,92,78,-85.64116000000001,38.20984
9179,92,79,-85.64116000000001,38.20876
9180,92,80,-85.64116000000001,38.20768
9181,92,81,-85.64116000000001,38.2066
9182,92,82,-85.64116000000001,38.20552
9183,92,83,-85.64116000000001,38.204440000000005
9184,92,84,-85.64116000000001,38.20336
9185,92,85,-85.64116000000001,38.20228
9186,92,86,-85.64116000000001,38.2012
9187,92,87,-85.64116000000001,38.20012
9188,92,88,-85.64116000000001,38.199040000000004
9189,92,89,-85.64116000000001,38.19796
9190,92,90,-85.64116000000001,38.19688
9191,92,91,-85.64116000000001,38.195800000000006
9192,92,92,-85.64116000000001,38.194720000000004
9193,92,93,-85.64116000000001,38.19364
9194,92,94,-85.64116000000001,38.19256
9195,92,95,-85.64116000000001,38.19148
9196,92,96,-85.64116000000001,38.190400000000004
9197,92,97,-85.64116000000001,38.18932
9198,92,98,-85.64116000000001,38.18824
9199,92,99,-85.64116000000001,38.187160000000006
9200,92,100,-85.64116000000001,38.186080000000004
9201,93,1,-85.63892000000001,38.293
9202,93,2,-85.63892000000001,38.29192
9203,93,3,-85.63892000000001,38.29084
9204,93,4,-85.63892000000001,38.28976
9205,93,5,-85.63892000000001,38.28868
9206,93,6,-85.63892000000001,38.2876
9207,93,7,-85.63892000000001,38.286519999999996
9208,93,8,-85.63892000000001,38.28544
9209,93,9,-85.63892000000001,38.28436
9210,93,10,-85.63892000000001,38.28328
9211,93,11,-85.63892000000001,38.2822
9212,93,12,-85.63892000000001,38.28112
9213,93,13,-85.63892000000001,38.28004
9214,93,14,-85.63892000000001,38.27896
9215,93,15,-85.63892000000001,38.277879999999996
9216,93,16,-85.63892000000001,38.2768
9217,93,17,-85.63892000000001,38.27572
9218,93,18,-85.63892000000001,38.27464
9219,93,19,-85.63892000000001,38.27356
9220,93,20,-85.63892000000001,38.27248
9221,93,21,-85.63892000000001,38.2714
9222,93,22,-85.63892000000001,38.27032
9223,93,23,-85.63892000000001,38.269239999999996
9224,93,24,-85.63892000000001,38.26816
9225,93,25,-85.63892000000001,38.26708
9226,93,26,-85.63892000000001,38.266
9227,93,27,-85.63892000000001,38.264920000000004
9228,93,28,-85.63892000000001,38.26384
9229,93,29,-85.63892000000001,38.26276
9230,93,30,-85.63892000000001,38.26168
9231,93,31,-85.63892000000001,38.2606
9232,93,32,-85.63892000000001,38.25952
9233,93,33,-85.63892000000001,38.25844
9234,93,34,-85.63892000000001,38.25736
9235,93,35,-85.63892000000001,38.256280000000004
9236,93,36,-85.63892000000001,38.2552
9237,93,37,-85.63892000000001,38.25412
9238,93,38,-85.63892000000001,38.25304
9239,93,39,-85.63892000000001,38.25196
9240,93,40,-85.63892000000001,38.25088
9241,93,41,-85.63892000000001,38.2498
9242,93,42,-85.63892000000001,38.24872
9243,93,43,-85.63892000000001,38.247640000000004
9244,93,44,-85.63892000000001,38.24656
9245,93,45,-85.63892000000001,38.24548
9246,93,46,-85.63892000000001,38.2444
9247,93,47,-85.63892000000001,38.24332
9248,93,48,-85.63892000000001,38.24224
9249,93,49,-85.63892000000001,38.24116
9250,93,50,-85.63892000000001,38.24008
9251,93,51,-85.63892000000001,38.239000000000004
9252,93,52,-85.63892000000001,38.23792
9253,93,53,-85.63892000000001,38.23684
9254,93,54,-85.63892000000001,38.23576
9255,93,55,-85.63892000000001,38.23468
9256,93,56,-85.63892000000001,38.2336
9257,93,57,-85.63892000000001,38.23252
9258,93,58,-85.63892000000001,38.23144
9259,93,59,-85.63892000000001,38.230360000000005
9260,93,60,-85.63892000000001,38.22928
9261,93,61,-85.63892000000001,38.2282
9262,93,62,-85.63892000000001,38.22712
9263,93,63,-85.63892000000001,38.22604
9264,93,64,-85.63892000000001,38.22496
9265,93,65,-85.63892000000001,38.22388
9266,93,66,-85.63892000000001,38.2228
9267,93,67,-85.63892000000001,38.221720000000005
9268,93,68,-85.63892000000001,38.22064
9269,93,69,-85.63892000000001,38.21956
9270,93,70,-85.63892000000001,38.21848
9271,93,71,-85.63892000000001,38.2174
9272,93,72,-85.63892000000001,38.21632
9273,93,73,-85.63892000000001,38.21524
9274,93,74,-85.63892000000001,38.21416
9275,93,75,-85.63892000000001,38.213080000000005
9276,93,76,-85.63892000000001,38.212
9277,93,77,-85.63892000000001,38.21092
9278,93,78,-85.63892000000001,38.20984
9279,93,79,-85.63892000000001,38.20876
9280,93,80,-85.63892000000001,38.20768
9281,93,81,-85.63892000000001,38.2066
9282,93,82,-85.63892000000001,38.20552
9283,93,83,-85.63892000000001,38.204440000000005
9284,93,84,-85.63892000000001,38.20336
9285,93,85,-85.63892000000001,38.20228
9286,93,86,-85.63892000000001,38.2012
9287,93,87,-85.63892000000001,38.20012
9288,93,88,-85.63892000000001,38.199040000000004
9289,93,89,-85.63892000000001,38.19796
9290,93,90,-85.63892000000001,38.19688
9291,93,91,-85.63892000000001,38.195800000000006
9292,93,92,-85.63892000000001,38.194720000000004
9293,93,93,-85.63892000000001,38.19364
9294,93,94,-85.63892000000001,38.19256
9295,93,95,-85.63892000000001,38.19148
9296,93,96,-85.63892000000001,38.190400000000004
9297,93,97,-85.63892000000001,38.18932
9298,93,98,-85.63892000000001,38.18824
9299,93,99,-85.63892000000001,38.187160000000006
9300,93,100,-85.63892000000001,38.186080000000004
9301,94,1,-85.63668000000001,38.293
9302,94,2,-85.63668000000001,38.29192
9303,94,3,-85.63668000000001,38.29084
9304,94,4,-85.63668000000001,38.28976
9305,94,5,-85.63668000000001,38.28868
9306,94,6,-85.63668000000001,38.2876
9307,94,7,-85.63668000000001,38.286519999999996
9308,94,8,-85.63668000000001,38.28544
9309,94,9,-85.63668000000001,38.28436
9310,94,10,-85.63668000000001,38.28328
9311,94,11,-85.63668000000001,38.2822
9312,94,12,-85.63668000000001,38.28112
9313,94,13,-85.63668000000001,38.28004
9314,94,14,-85.63668000000001,38.27896
9315,94,15,-85.63668000000001,38.277879999999996
9316,94,16,-85.63668000000001,38.2768
9317,94,17,-85.63668000000001,38.27572
9318,94,18,-85.63668000000001,38.27464
9319,94,19,-85.63668000000001,38.27356
9320,94,20,-85.63668000000001,38.27248
9321,94,21,-85.63668000000001,38.2714
9322,94,22,-85.63668000000001,38.27032
9323,94,23,-85.63668000000001,38.269239999999996
9324,94,24,-85.63668000000001,38.26816
9325,94,25,-85.63668000000001,38.26708
9326,94,26,-85.63668000000001,38.266
9327,94,27,-85.63668000000001,38.264920000000004
9328,94,28,-85.63668000000001,38.26384
9329,94,29,-85.63668000000001,38.26276
9330,94,30,-85.63668000000001,38.26168
9331,94,31,-85.63668000000001,38.2606
9332,94,32,-85.63668000000001,38.25952
9333,94,33,-85.63668000000001,38.25844
9334,94,34,-85.63668000000001,38.25736
9335,94,35,-85.63668000000001,38.256280000000004
9336,94,36,-85.63668000000001,38.2552
9337,94,37,-85.63668000000001,38.25412
9338,94,38,-85.63668000000001,38.25304
9339,94,39,-85.63668000000001,38.25196
9340,94,40,-85.63668000000001,38.25088
9341,94,41,-85.63668000000001,38.2498
9342,94,42,-85.63668000000001,38.24872
9343,94,43,-85.63668000000001,38.247640000000004
9344,94,44,-85.63668000000001,38.24656
9345,94,45,-85.63668000000001,38.24548
9346,94,46,-85.63668000000001,38.2444
9347,94,47,-85.63668000000001,38.24332
9348,94,48,-85.63668000000001,38.24224
9349,94,49,-85.63668000000001,38.24116
9350,94,50,-85.63668000000001,38.24008
9351,94,51,-85.63668000000001,38.239000000000004
9352,94,52,-85.63668000000001,38.23792
9353,94,53,-85.63668000000001,38.23684
9354,94,54,-85.63668000000001,38.23576
9355,94,55,-85.63668000000001,38.23468
9356,94,56,-85.63668000000001,38.2336
9357,94,57,-85.63668000000001,38.23252
9358,94,58,-85.63668000000001,38.23144
9359,94,59,-85.63668000000001,38.230360000000005
9360,94,60,-85.63668000000001,38.22928
9361,94,61,-85.63668000000001,38.2282
9362,94,62,-85.63668000000001,38.22712
9363,94,63,-85.63668000000001,38.22604
9364,94,64,-85.63668000000001,38.22496
9365,94,65,-85.63668000000001,38.22388
9366,94,66,-85.63668000000001,38.2228
9367,94,67,-85.63668000000001,38.221720000000005
9368,94,68,-85.63668000000001,38.22064
9369,94,69,-85.63668000000001,38.21956
9370,94,70,-85.63668000000001,38.21848
9371,94,71,-85.63668000000001,38.2174
9372,94,72,-85.63668000000001,38.21632
9373,94,73,-85.63668000000001,38.21524
9374,94,74,-85.63668000000001,38.21416
9375,94,75,-85.63668000000001,38.213080000000005
9376,94,76,-85.63668000000001,38.212
9377,94,77,-85.63668000000001,38.21092
9378,94,78,-85.63668000000001,38.20984
9379,94,79,-85.63668000000001,38.20876
9380,94,80,-85.63668000000001,38.20768
9381,94,81,-85.63668000000001,38.2066
9382,94,82,-85.63668000000001,38.20552
9383,94,83,-85.63668000000001,38.204440000000005
9384,94,84,-85.63668000000001,38.20336
9385,94,85,-85.63668000000001,38.20228
9386,94,86,-85.63668000000001,38.2012
9387,94,87,-85.63668000000001,38.20012
9388,94,88,-85.63668000000001,38.199040000000004
9389,94,89,-85.63668000000001,38.19796
9390,94,90,-85.63668000000001,38.19688
9391,94,91,-85.63668000000001,38.195800000000006
9392,94,92,-85.63668000000001,38.194720000000004
9393,94,93,-85.63668000000001,38.19364
9394,94,94,-85.63668000000001,38.19256
9395,94,95,-85.63668000000001,38.19148
9396,94,96,-85.63668000000001,38.190400000000004
9397,94,97,-85.63668000000001,38.18932
9398,94,98,-85.63668000000001,38.18824
9399,94,99,-85.63668000000001,38.187160000000006
9400,94,100,-85.63668000000001,38.186080000000004
9401,95,1,-85.63444000000001,38.293
9402,95,2,-85.63444000000001,38.29192
9403,95,3,-85.63444000000001,38.29084
9404,95,4,-85.63444000000001,38.28976
9405,95,5,-85.63444000000001,38.28868
9406,95,6,-85.63444000000001,38.2876
9407,95,7,-85.63444000000001,38.286519999999996
9408,95,8,-85.63444000000001,38.28544
9409,95,9,-85.63444000000001,38.28436
9410,95,10,-85.63444000000001,38.28328
9411,95,11,-85.63444000000001,38.2822
9412,95,12,-85.63444000000001,38.28112
9413,95,13,-85.63444000000001,38.28004
9414,95,14,-85.63444000000001,38.27896
9415,95,15,-85.63444000000001,38.277879999999996
9416,95,16,-85.63444000000001,38.2768
9417,95,17,-85.63444000000001,38.27572
9418,95,18,-85.63444000000001,38.27464
9419,95,19,-85.63444000000001,38.27356
9420,95,20,-85.63444000000001,38.27248
9421,95,21,-85.63444000000001,38.2714
9422,95,22,-85.63444000000001,38.27032
9423,95,23,-85.63444000000001,38.269239999999996
9424,95,24,-85.63444000000001,38.26816
9425,95,25,-85.63444000000001,38.26708
9426,95,26,-85.63444000000001,38.266
9427,95,27,-85.63444000000001,38.264920000000004
9428,95,28,-85.63444000000001,38.26384
9429,95,29,-85.63444000000001,38.26276
9430,95,30,-85.63444000000001,38.26168
9431,95,31,-85.63444000000001,38.2606
9432,95,32,-85.63444000000001,38.25952
9433,95,33,-85.63444000000001,38.25844
9434,95,34,-85.63444000000001,38.25736
9435,95,35,-85.63444000000001,38.256280000000004
9436,95,36,-85.63444000000001,38.2552
9437,95,37,-85.63444000000001,38.25412
9438,95,38,-85.63444000000001,38.25304
9439,95,39,-85.63444000000001,38.25196
9440,95,40,-85.63444000000001,38.25088
9441,95,41,-85.63444000000001,38.2498
9442,95,42,-85.63444000000001,38.24872
9443,95,43,-85.63444000000001,38.247640000000004
9444,95,44,-85.63444000000001,38.24656
9445,95,45,-85.63444000000001,38.24548
9446,95,46,-85.63444000000001,38.2444
9447,95,47,-85.63444000000001,38.24332
9448,95,48,-85.63444000000001,38.24224
9449,95,49,-85.63444000000001,38.24116
9450,95,50,-85.63444000000001,38.24008
9451,95,51,-85.63444000000001,38.239000000000004
